id,original_title,title,original_language,overview,tagline,release_date,poster_path,vote_count,vote_average,budget,revenue,runtime,backdrop_path,genre_names,collection,collection_name,profit,release_year,release_month,release_day,other_genres
9003,Hellraiser,Hellraiser,en,"When he tinkers with a box he bought while abroad, sexual deviant Frank inadvertently opens a portal to hell, where fetish-demons led by Pinhead tear his body apart. When Frank’s brother and his wife move into his house, a skeletal Frank appears to his sister-in-law and asks her to supply him with corpses for his regeneration.",He'll tear your soul apart.,1987-09-11,/nnYHvA2tSVdtr8KxIy8F6YndCOy.jpg,1933,6.9,1000000,14575193,93,/4SxXppJUwjQnd98VLxQEHvH3CfR.jpg,"['Fantasy', 'Horror']",8917.0,Hellraiser Collection,13575193,1987,9,11,['Fantasy']
9064,Hellbound: Hellraiser II,Hellbound: Hellraiser II,en,"Doctor Channard is sent a new patient, a girl warning of the terrible creatures that have destroyed her family, Cenobites who offer the most intense sensations of pleasure and pain. But Channard has been searching for the doorway to Hell for years, and Kirsty must follow him to save her father and witness the power struggles among the newly damned.",Time to play.,1988-12-23,/nQHXjLcnSy9EIjRFoqKm0WCyaFv.jpg,843,6.4,3000000,12090735,97,/8gAvVDbxtWYw3KzyUAPQ4Ddd0AL.jpg,['Horror'],8917.0,Hellraiser Collection,9090735,1988,12,23,
11569,Hellraiser III: Hell on Earth,Hellraiser III: Hell on Earth,en,"Pinhead is trapped in the Pillar of Souls. Fortunately for him it is bought by a young playboy who owns his own nightclub. Pinhead busies himself escaping by getting the playboy to lure victims to his presence so he can use their blood. Once free, he seeks to destroy the puzzle box so he need never return to Hell, but a female reporter is investigating the grisly murders and stands in his way.","What started in hell, will end on Earth.",1992-09-11,/eBKrmVD29BQGDlWQJ3rKS8cmPGh.jpg,567,5.7,5000000,12534961,93,/kZY6JbihG9lqiOpYqU33XGfI4PW.jpg,['Horror'],8917.0,Hellraiser Collection,7534961,1992,9,11,
8766,Hellraiser: Bloodline,Hellraiser: Bloodline,en,"In the 22nd century, a scientist attempts to right the wrong his ancestor created: the puzzle box that opens the gates of Hell and unleashes Pinhead and his Cenobite legions.","This year, the past, the present and the future will all meet at the crossroads of hell.",1996-03-08,/eXeQKyfWzcsYYbiEtWy189cTBdB.jpg,395,5.3,4000000,16675000,86,/1xgnmicPKkugOm7jrvN9ZwcBgnT.jpg,"['Horror', 'Science Fiction']",8917.0,Hellraiser Collection,12675000,1996,3,8,['Science Fiction']
444149,Hellraiser: Judgment,Hellraiser: Judgment,en,"Detectives Sean and David Carter are on the case to find a gruesome serial killer terrorizing the city. Joining forces with Detective Christine Egerton, they dig deeper into a spiraling maze of horror that may not be of this world.",Evil Seeks Evil.,2018-02-13,/wDAvDtcvPhkBjGIrHRPhhkMnLuj.jpg,204,5.1,350000,426290,81,/bwwqixrDaChn0mJtbVL0oZtYjoW.jpg,['Horror'],8917.0,Hellraiser Collection,76290,2018,2,13,
1690,Hostel,Hostel,en,"Three backpackers head to a Slovakian city that promises to meet their hedonistic expectations, with no idea of the hell that awaits them.",Welcome to your worst nightmare.,2005-09-17,/dDrtuWUKhgUGp12kgUWuP0NpTdF.jpg,3023,5.9,4800000,81979826,94,/ofIPLZqX5epOP2iQMR6rNJMetBv.jpg,['Horror'],86578.0,Hostel Collection,77179826,2005,9,17,
1691,Hostel: Part II,Hostel: Part II,en,"Three American college students studying abroad are lured to a Slovakian hostel, and discover the grim reality behind it.","Each year, over 10,000 people in America are killed with firearms. Approximately 2,000 more are stabbed to death. Americans...they have no imagination.",2007-06-08,/4vypgqZRaVpeMDyjqCJSUNKSAeU.jpg,1645,5.8,10200000,35728183,93,/gtBjAqY6yf5nI4BTgi1BrmOVzQS.jpg,['Horror'],86578.0,Hostel Collection,25528183,2007,6,8,
3597,I Know What You Did Last Summer,I Know What You Did Last Summer,en,"After four high school friends are involved in a hit-and-run road accident, they dispose of the body and vow to keep the incident a secret. A year later, they each start receiving anonymous letters bearing the warning ""I Know What You Did Last Summer.""","If you're going to bury the truth, make sure it stays buried.",1997-10-17,/cpaV1Ddvaf8jZWNAMJMMZPJkm0U.jpg,2272,5.9,17000000,125586134,101,/39bnPKmY5BKrQwgIkrx88QkdzqS.jpg,"['Horror', 'Mystery', 'Thriller']",3601.0,I Know What You Did Last Summer Collection,108586134,1997,10,17,"['Mystery', 'Thriller']"
3600,I Still Know What You Did Last Summer,I Still Know What You Did Last Summer,en,"Ever since killing the Fisherman one year ago, Julie James is still haunted by images of him after her. When her best friend Karla wins free tickets to the Bahamas, Julie finds this a perfect opportunity to finally relax. But someone is waiting for her. Someone who she thought was dead. Someone who is out again for revenge.",Someone is dying for a second chance.,1998-11-13,/motBJIO921LFZkoGKCSbmSCVHBc.jpg,1225,5.3,65000000,40002112,100,/sn5FydS63DL5KWUBQW3bHhi0Myx.jpg,"['Horror', 'Mystery', 'Thriller']",3601.0,I Know What You Did Last Summer Collection,-24997888,1998,11,13,"['Mystery', 'Thriller']"
49018,Insidious,Insidious,en,"A family discovers that dark spirits have invaded their home after their son inexplicably falls into an endless sleep. When they reach out to a professional for help, they learn things are a lot more personal than they thought.",It's not the House that's Haunted.,2010-09-13,/tmlDFIUpGRKiuWm9Ixc6CYDk4y0.jpg,5689,6.9,1500000,97009150,103,/bylGn5OC2h3BWfGLYFtIcxlYxLy.jpg,"['Horror', 'Thriller']",228446.0,Insidious Collection,95509150,2010,9,13,['Thriller']
91586,Insidious: Chapter 2,Insidious: Chapter 2,en,The haunted Lambert family seeks to uncover the mysterious childhood secret that has left them dangerously connected to the spirit world.,It will take what you love most.,2013-09-12,/w5JjiB3O1CLDXbTJe1QpU5RHmlU.jpg,3528,6.7,5000000,161000000,106,/uwivrZ7vIeP0HNkE5gKavzhZNpG.jpg,"['Horror', 'Thriller']",228446.0,Insidious Collection,156000000,2013,9,12,['Thriller']
280092,Insidious: Chapter 3,Insidious: Chapter 3,en,"A twisted new tale of terror begins for a teenage girl and her family, and revealing more mysteries of the otherworldly realm, 'The Further'.",This is how you die,2015-05-28,/yUv9QvfoohkOrYc0W3E2vWbDxGZ.jpg,2833,6.3,10000000,104303851,97,/r5cMwEIkkGs0jeNDAZCu9kClxMq.jpg,"['Drama', 'Horror', 'Thriller']",228446.0,Insidious Collection,94303851,2015,5,28,"['Drama', 'Thriller']"
406563,Insidious: The Last Key,Insidious: The Last Key,en,"Parapsychologist Elise Rainier and her team travel to Five Keys, NM, to investigate a man’s claim of a haunting. Terror soon strikes when Rainier realizes that the house he lives in was her family’s old home.",Fear comes home.,2018-01-03,/nb9fc9INMg8kQ8L7sE7XTNsZnUX.jpg,2313,6.2,10000000,167184112,103,/PwI3EfasE9fVuXsmMu9ffJh0Re.jpg,"['Horror', 'Mystery', 'Thriller']",228446.0,Insidious Collection,157184112,2018,1,3,"['Mystery', 'Thriller']"
346364,It,It,en,"In a small town in Maine, seven children known as The Losers Club come face to face with life problems, bullies and a monster that takes the shape of a clown called Pennywise.",Your fears are unleashed,2017-09-06,/9E2y5Q7WlCVNEhP5GiVTjhEhx1o.jpg,16900,7.2,35000000,701842551,135,/tcheoA2nPATCm2vvXw2hVQoaEFD.jpg,"['Fantasy', 'Horror']",477962.0,It Collection,666842551,2017,9,6,['Fantasy']
474350,It Chapter Two,It Chapter Two,en,"27 years after overcoming the malevolent supernatural entity Pennywise, the former members of the Losers' Club, who have grown up and moved away from Derry, are brought back together by a devastating phone call.",You'll Float Again,2019-09-04,/zfE0R94v1E8cuKAerbskfD3VfUt.jpg,7221,6.9,79000000,473122525,170,/8moTOzunF7p40oR5XhlDvJckOSW.jpg,"['Fantasy', 'Horror']",477962.0,It Collection,394122525,2019,9,4,['Fantasy']
578,Jaws,Jaws,en,"When an insatiable great white shark terrorizes the townspeople of Amity Island, the police chief, an oceanographer and a grizzled shark hunter seek to destroy the blood-thirsty beast.",Don't go in the water,1975-06-20,/lxM6kqilAdpdhqUl2biYp5frUxE.jpg,8659,7.6,7000000,470653000,124,/shSCarLTK01PfeFnq9WmRrzRcdl.jpg,"['Adventure', 'Horror', 'Thriller']",2366.0,Jaws Collection,463653000,1975,6,20,"['Adventure', 'Thriller']"
579,Jaws 2,Jaws 2,en,Police chief Brody must protect the citizens of Amity after a second monstrous shark begins terrorizing the waters.,Just when you thought it was safe to go back in the water...,1978-06-16,/cN3ijEwsn4kBaRuHfcJpAQJbeWe.jpg,1540,5.9,20000000,187884007,116,/qNsLlAE9Sp34AYkaMw5083Xa660.jpg,"['Horror', 'Thriller']",2366.0,Jaws Collection,167884007,1978,6,16,['Thriller']
17692,Jaws 3-D,Jaws 3-D,en,"This third film in the series follows a group of marine biologists attempting to capture a young great white shark that has wandered into Florida's Sea World Park. However, later it is discovered that the shark's 35-foot mother is also a guest at Sea World. What follows is the shark wreaking havoc on the visitors in the park.",A deadly new attraction.,1983-07-22,/kqDXj53F9paqVGJLGfHtz7giJ3s.jpg,1015,4.4,20500000,87987055,99,/mkTHOurFPTI0tobrregK7NpaLzy.jpg,"['Horror', 'Thriller']",2366.0,Jaws Collection,67487055,1983,7,22,['Thriller']
580,Jaws: The Revenge,Jaws: The Revenge,en,"After another deadly shark attack, Ellen Brody decides she has had enough of New England's Amity Island and moves to the Caribbean to join her son, Michael, and his family. But a great white shark has followed her there, hungry for more lives.","This time, it’s personal.",1987-07-17,/kGiaOztahZV2x7bil7sbk7fb6ob.jpg,817,4.1,23000000,51881013,89,/cJyQfwSEa5IjOdeNTuiWjciVbou.jpg,"['Adventure', 'Horror', 'Thriller']",2366.0,Jaws Collection,28881013,1987,7,17,"['Adventure', 'Thriller']"
8922,Jeepers Creepers,Jeepers Creepers,en,A brother and sister driving home through an isolated countryside from college encounter a flesh-eating creature in the midst of its ritualistic eating spree.,What’s eating you?,2001-07-01,/g410Y1U1ELbmJG14Zru3UAimm1G.jpg,2395,6.4,10000000,59217789,90,/kzXww7ArcNNuyIC3m9q6cXLk6Mj.jpg,"['Horror', 'Thriller']",94899.0,Jeepers Creepers Collection,49217789,2001,7,1,['Thriller']
11351,Jeepers Creepers 2,Jeepers Creepers 2,en,"When their bus is crippled on the side of a deserted road, a team of high school athletes discover an opponent they cannot defeat – and may not survive. Staring hungrily at them through the school bus windows, the ""Creeper"" returns again and again. But when the teammates discover that it’s selective about whom it attacks, it will test their ability to stick together – as the insatiable menace tries to tear them apart!",He can taste your fear.,2003-08-08,/u2ghDfjcs3y5c8ata3COc4pWiAN.jpg,1287,6.1,17000000,63102666,104,/pPZUYQx5PuH4xkXkFizirTd0ey1.jpg,['Horror'],94899.0,Jeepers Creepers Collection,46102666,2003,8,8,
55341,Jeepers Creepers 3,Jeepers Creepers 3,en,"Taking place on the last day of the Creeper’s twenty-three-day feeding frenzy, as the skeptical Sergeant Tubbs teams up with a task force hellbent on destroying the Creeper for good. The Creeper fights back in gory glory as its enemies grow closer than ever before to learning the secret of its dark origins.",Third Time's the Charm,2017-09-26,/pK7ge28ubs45av9aGEbVWW7ZbA8.jpg,692,4.9,6200000,3600000,100,/l49X7KxytkRCdXrpAu92QqxVrN5.jpg,"['Horror', 'Mystery', 'Thriller']",94899.0,Jeepers Creepers Collection,-2600000,2017,9,26,"['Mystery', 'Thriller']"
717728,Jeepers Creepers: Reborn,Jeepers Creepers: Reborn,en,"Forced to travel with her boyfriend to a horror festival, Laine begins to experience disturbing visions associated with the urban legend of The Creeper. As the festival arrives and the blood-soaked entertainment builds to a frenzy, she becomes the center of it while something unearthly has been summoned.",Evil Rides Again,2022-09-15,/aGBuiirBIQ7o64FmJxO53eYDuro.jpg,125,5.8,20000000,2892594,88,/tIX6j3NzadlwGcJ52nuWdmtOQkg.jpg,"['Horror', 'Mystery', 'Thriller']",94899.0,Jeepers Creepers Collection,-17107406,2022,9,15,"['Mystery', 'Thriller']"
11838,呪怨,Ju-on: The Grudge,ja,"Volunteer home-care worker Rika is assigned to visit a family, she is cursed and chased by two revengeful fiends: Kayako, a woman brutally murdered by her husband and her son Toshio. Each person that lives in or visits the haunted house is murdered or disappears.",When a grudge from the dead passes to the living - Who is safe?,2002-10-18,/oulszWeFpIBbbLZbkJNQiYRlcQs.jpg,610,6.7,3500000,3657876,92,/7sK1fJTh6ndhI7gRg1L9VS4260r.jpg,['Horror'],1972.0,Ju-on Collection,157876,2002,10,18,
9666,呪怨2,Ju-on: The Grudge 2,ja,"While driving , the pregnant horror-movie actress Kyôko Harase and her fiancé are in a car crash. She loses her baby and her fiancé winds up in a coma. Kyôko was cursed together with a television crew when they shot a show in the haunted house where Kayako was brutally murdered by her husband years ago. While each member of the team dies or disappears, Kyôko is informed that she has a three-and-a-half-month-old fetus in her womb.",,2003-08-15,/y5ASudUs59uweNDkjWPCO2ebR5o.jpg,249,6.3,20000000,70700000,92,/9NACuGg0YkzNAUoRIxUSYFqfJ5m.jpg,"['Horror', 'Thriller']",1972.0,Ju-on Collection,50700000,2003,8,15,['Thriller']
11811,Leprechaun,Leprechaun,en,"A horrific Leprechaun goes on a rampage after his precious bag of gold coins is stolen. He uses all of his magical destructive powers to trick, terrorize and kill anyone who is unlucky enough to hinder his relentless search. In a frantic attempt to survive the wrath of the Leprechaun, Tori and her friends scramble to find the only weapon known to kill this Irish monster...a four-leaf clover.",Your luck just ran out.,1993-01-08,/fFSiXLJTqWU0Eh2DMvwi4sBmdAP.jpg,600,5.6,900000,8556940,91,/qkBWIZRaeMByMkoby48o71zYyA7.jpg,"['Comedy', 'Horror']",19285.0,Leprechaun Collection,7656940,1993,1,8,['Comedy']
18009,Leprechaun 2,Leprechaun 2,en,"A thousand years ago, the Leprechaun left a bloody trail when he ripped through the countryside in search of his stolen gold. Now he's back in the big city using all of his deadly tricks to snare the girl of his nightmares. His bloody quest becomes more deadly when her boyfriend steals one of the Leprechaun's gold coins. The town soon discovers two dead bodies and a trail of gold dust leads them to the Leprechaun's lair.",This time... luck has nothing to do with it.,1994-04-07,/fnCLZ3rpy3enYSHrzcBxnx3fozK.jpg,242,5.6,2000000,2260622,85,/z1RI7rLNAGiUKoayD7swYl2fHNT.jpg,"['Comedy', 'Horror']",19285.0,Leprechaun Collection,260622,1994,4,7,['Comedy']
10331,Night of the Living Dead,Night of the Living Dead,en,"A disparate group of individuals takes refuge in an abandoned house when corpses begin to leave the graveyard in search of fresh human bodies to devour. The pragmatic Ben does his best to control the situation, but when the murderous zombies surround the house, the other survivors begin to panic.","If it doesn't scare you, you're already dead!",1968-10-04,/inNUOa9WZGdyRXQlt7eqmHtCttl.jpg,1935,7.6,114000,30000000,96,/d0NwvSRJQQzkubWKsidX4caQ6Yi.jpg,"['Horror', 'Thriller']",261590.0,Living Dead Collection,29886000,1968,10,4,['Thriller']
923,Dawn of the Dead,Dawn of the Dead,en,"During an ever-growing epidemic of zombies that have risen from the dead, two Philadelphia SWAT team members, a traffic reporter, and his television-executive girlfriend seek refuge in a secluded shopping mall.","When there’s no more room in HELL, the dead will walk the EARTH!",1978-09-02,/9kGESwH451kRgm1h6Q0svAVK60N.jpg,1674,7.5,650000,55000000,127,/9OKzKuCfcMwpHVp56pjNI7J4xXR.jpg,['Horror'],261590.0,Living Dead Collection,54350000,1978,9,2,
8408,Day of the Dead,Day of the Dead,en,"Trapped in a missile silo, a small team of scientists, civilians, and trigger-happy soldiers battle desperately to ensure the survival of the human race. However, the tension inside the base is reaching a breaking point, and the zombies are gathering outside.",The darkest day of horror the world has ever known.,1985-07-03,/jj0kxhH02baF3TMSW5pfWXvaZpQ.jpg,965,7.0,3500000,34000000,101,/bTvc9hzculIuScIZwWz4faa4dOu.jpg,"['Drama', 'Horror', 'Mystery', 'Thriller']",261590.0,Living Dead Collection,30500000,1985,7,3,"['Drama', 'Mystery', 'Thriller']"
11683,Land of the Dead,Land of the Dead,en,"The world is full of zombies and the survivors have barricaded themselves inside a walled city to keep out the living dead. As the wealthy hide out in skyscrapers and chaos rules the streets, the rest of the survivors must find a way to stop the evolving zombies from breaking into the city.",The dead shall inherit the Earth.,2005-06-18,/34rdmEgsFRDOm8LNDsNkkj0qVlL.jpg,1287,6.2,15000000,47074133,93,/oPkj9bfepFFyzekcCn0YIK0hUGB.jpg,"['Horror', 'Science Fiction', 'Thriller']",261590.0,Living Dead Collection,32074133,2005,6,18,"['Science Fiction', 'Thriller']"
380124,Boo! A Madea Halloween,Boo! A Madea Halloween,en,"Madea winds up in the middle of mayhem when she spends a hilarious, haunted Halloween fending off killers, paranormal poltergeists, ghosts, ghouls, and zombies while keeping a watchful eye on a group of misbehaving teens.","Trick or treat, fools",2016-10-21,/eq1jD9QwhrZCFeaT1BudIsKzlwp.jpg,374,5.7,20000000,74827344,103,/gIMm9NfQe7l4gNG1KpNz4zNrYTX.jpg,"['Comedy', 'Horror']",534673.0,Madea - Collection,54827344,2016,10,21,['Comedy']
459202,Boo 2! A Madea Halloween,Boo 2! A Madea Halloween,en,"Madea and the gang encounter monsters, goblins and boogeymen at a haunted campground.",Peek-A-Boo.,2017-10-20,/5nvP4etJ8ecQv8qZM08dK4BAzdK.jpg,445,5.7,25000000,48333932,103,/wqxKaffqTUKI9cl8YgBIm8IAZlR.jpg,"['Comedy', 'Horror']",534673.0,Madea - Collection,23333932,2017,10,20,['Comedy']
242512,Ouija,Ouija,en,A group of friends must confront their most terrifying fears when they awaken the dark powers of an ancient spirit board.,Keep telling yourself it's just a game.,2014-10-24,/gwjHlGjK2xXKpjd65BWyAMwzTWC.jpg,2393,5.2,5000000,103590271,89,/4vYjo8UJReZ2pFsW56t4AGfsqBp.jpg,['Horror'],426103.0,Ouija Collection,98590271,2014,10,24,
335796,Ouija: Origin of Evil,Ouija: Origin of Evil,en,"In 1965 Los Angeles, a widowed mother and her two daughters add a new stunt to bolster their séance scam business and unwittingly invite authentic evil into their home. When the youngest daughter is overtaken by the merciless spirit, this small family confronts unthinkable fears to save her and send her possessor back to the other side.","When you talk to the other side, you never know who will be listening.",2016-10-20,/cAZk4y7JZswALX6nTf5KXNjPMUE.jpg,2127,6.1,9000000,81705746,99,/6J2rvqI0JcAbNEwVVzaYWZVcY1u.jpg,"['Drama', 'Horror', 'Mystery']",426103.0,Ouija Collection,72705746,2016,10,20,"['Drama', 'Mystery']"
23827,Paranormal Activity,Paranormal Activity,en,"After a young, middle-class couple moves into what seems like a typical suburban house, they become increasingly disturbed by a presence that may or may not be demonic but is certainly the most active in the middle of the night.  Followed by five terrifying installments in the franchise, this is the original found-footage shocker that started it all.",What Happens When You Sleep?,2007-09-14,/1bjA7de4O0NhMsaOqwvrecophUs.jpg,4309,6.0,215000,194183034,85,/hxFjtYQ1YuAAGeK13yHE2ylu5gM.jpg,"['Horror', 'Mystery']",41437.0,Paranormal Activity Collection,193968034,2007,9,14,['Mystery']
41436,Paranormal Activity 2,Paranormal Activity 2,en,"Days after welcoming a newborn baby, Dan and Kristi Rey return home one day to find their house ransacked with seemingly no explanation. Their fear forces them to put in security cameras, which begin to capture strange activity around the house.",In 2009 you demanded it. Nothing can prepare you for what's next.,2010-10-20,/qmRvepjx8j3LklxtNaTMAjDZGSv.jpg,2086,5.7,3000000,177512032,91,/iHSfsJBiQUkaMukRaOopdVBkrnX.jpg,"['Fantasy', 'Horror', 'Mystery']",41437.0,Paranormal Activity Collection,174512032,2010,10,20,"['Fantasy', 'Mystery']"
72571,Paranormal Activity 3,Paranormal Activity 3,en,"In 1988, young sisters Katie and Kristi befriend an invisible entity who resides in their home.",It Runs In The Family.,2011-10-19,/9nYranPiWdNmbD5PRPPSL7VUFTS.jpg,1878,5.9,5000000,207039844,94,/oYmgOhICbuhEEVvdQlD6YF8VwDn.jpg,"['Horror', 'Mystery']",41437.0,Paranormal Activity Collection,202039844,2011,10,19,['Mystery']
82990,Paranormal Activity 4,Paranormal Activity 4,en,"It has been five years since the disappearance of Katie and Hunter, and a suburban family witness strange events in their neighborhood when a woman and a mysterious child move in.",All the activity has led to this...,2012-10-17,/8Devidv1ujbw1uCa1Dn3qVujHTg.jpg,1619,5.4,5000000,142817992,97,/eq68gWGBtumauGYFV1FCJ20kXFU.jpg,['Horror'],41437.0,Paranormal Activity Collection,137817992,2012,10,17,
227348,Paranormal Activity: The Marked Ones,Paranormal Activity: The Marked Ones,en,"Seventeen-year-old Jesse has been hearing terrifying sounds coming from his neighbor’s apartment, but when he turns on his camera and sets out to uncover their source, he encounters an ancient evil that won’t rest until it’s claimed his very soul.",Once Marked It Is Already Too Late.,2014-01-01,/4srdg5SoxREXha5kibwZBvsqNtV.jpg,1235,5.4,5000000,86362372,84,/eAISoFMi29BVBKH1VRpne4mJ26K.jpg,"['Horror', 'Thriller']",41437.0,Paranormal Activity Collection,81362372,2014,1,1,['Thriller']
146301,Paranormal Activity: The Ghost Dimension,Paranormal Activity: The Ghost Dimension,en,"Using a special camera that can see spirits, a family must protect their daughter from an evil entity with a sinister plan.",You can't save them. All you can do is watch.,2015-10-21,/4R4DWo10V6CGq9wCRYoOubL1w2q.jpg,1198,5.3,10000000,78096553,88,/3o5TxB29eMK5nXUKj7Ve069b3R4.jpg,"['Horror', 'Thriller']",41437.0,Paranormal Activity Collection,68096553,2015,10,21,['Thriller']
8913,Pet Sematary,Pet Sematary,en,"Dr. Louis Creed's family moves into the country house of their dreams and discover a pet cemetery at the back of their property. The cursed burial ground deep in the woods brings the dead back to life -- with ""minor"" problems. At first, only the family's cat makes the return trip, but an accident forces a heartbroken father to contemplate the unthinkable.",Sometimes dead is better.,1989-04-21,/8pAg0nzA8pS4UmA0wj20LBFfLfW.jpg,1748,6.6,11500000,57469467,103,/xWq3T9P4NU2pTdZ3hXFygsNnAq4.jpg,"['Drama', 'Horror']",10789.0,Pet Sematary Collection,45969467,1989,4,21,['Drama']
10906,Pet Sematary II,Pet Sematary II,en,"The ""sematary"" is up to its old zombie-raising tricks again. This time, the protagonists are Jeff Matthews, whose mother died in a Hollywood stage accident, and Drew Gilbert, a boy coping with an abusive stepfather.",Raise Some Hell.,1992-08-28,/9g6ngNlHOfMfQnaKkw9468p67d4.jpg,408,5.3,8000000,17092453,100,/do3RXPOvnMjbJQCM0kJ87husGe6.jpg,['Horror'],10789.0,Pet Sematary Collection,9092453,1992,8,28,
9638,Phantasm,Phantasm,en,"A young boy and his friends face off against a mysterious grave robber known only as the Tall Man, who keeps a mysterious arsenal of terrible weapons with him.","If this one doesn’t scare you, you’re already dead.",1979-03-28,/eR0uJ0Wje1lYJ4aHEpkcjgIM8d7.jpg,514,6.6,300000,11988469,89,/f8WrvIG87iTAHANBoDjXYNfCQ1G.jpg,"['Horror', 'Science Fiction']",47770.0,Phantasm Collection,11688469,1979,3,28,['Science Fiction']
15158,Phantasm II,Phantasm II,en,"Mike, after his release from a psychiatric hospital, teams up with his old pal Reggie to hunt down the Tall Man, who is at it again. A mysterious, beautiful girl has also become part of Mike's dreams, and they must find her before the Tall Man does.",The ball is back!,1988-07-08,/cB3IOiv5mMqEehRz6xzv5tn60tZ.jpg,257,6.3,3000000,7282851,97,/cK5fGJe3OH17ahQyTUhaHfjqhc6.jpg,"['Action', 'Horror', 'Science Fiction', 'Thriller']",47770.0,Phantasm Collection,4282851,1988,7,8,"['Action', 'Science Fiction', 'Thriller']"
43593,Piranha 3D,Piranha 3D,en,"Each year the population of sleepy Lake Victoria, Arizona explodes from 5,000 to 50,000 residents for the annual Spring Break celebration. But then, an earthquake opens an underwater chasm, releasing an enormous swarm of ancient Piranha that have been dormant for thousands of years, now with a taste for human flesh. This year, there's something more to worry about than the usual hangovers and complaints from locals, a new type of terror is about to be cut loose on Lake Victoria.",There's something in the water.,2010-08-20,/aa9aXprkzY2YQeGwvsAzLPV3iEF.jpg,1829,5.4,24000000,83188165,88,/r1qHFpAJ1HZZm5CuFHw5zhgufMB.jpg,"['Comedy', 'Horror']",104830.0,Piranha 3D Collection,59188165,2010,8,20,['Comedy']
71668,Piranha 3DD,Piranha 3DD,en,"After the events at Lake Victoria, the prehistoric school of blood-thirsty piranhas make their way into swimming pools, plumbing, and a newly opened water park.",Twice the Teeth. Twice the Terror.,2012-05-11,/mv2Ej9WPVWivNvtMTTxgb07c7N9.jpg,854,4.3,5000000,8493728,83,/bVVUstdTawtCF2RkB9awLNxPLXk.jpg,"['Comedy', 'Horror', 'Thriller']",104830.0,Piranha 3D Collection,3493728,2012,5,11,"['Comedy', 'Thriller']"
139357,பீட்சா,Pizza,ta,The story is about how around a pizza delivery boy lands in a mysterious circumstance and how it works a dramatic change in his life. A very different thriller which will make you sweat.,,2012-10-19,/ojC9NacZhfSwUn9aAMXUtDLV52e.jpg,48,6.7,240000,2800000,127,/y7fySMqq4A8RkXSkeqsFx0wlLuJ.jpg,"['Comedy', 'Horror', 'Romance', 'Thriller']",935280.0,Pizza,2560000,2012,10,19,"['Comedy', 'Romance', 'Thriller']"
236808,Pizza 2: Villa,Pizza 2: Villa,ta,Jebin is a writer who is trying to get his work published. He comes to understand his financial status after his father's death. There is also a villa in Pondycherry that has been bequeathed to him by his dad about which he had no clue till then. His ensuing journey to the villa sets the ball rolling for interesting events that get unfurled slowly.,One Way Ticket To An Unknown World,2013-11-14,/r4VwckXLxJCda7mHIRSZO1BlB4C.jpg,8,5.7,970000,2800000,102,/uNPfFGkE3URin7laUMMLSnNwPVM.jpg,"['Horror', 'Thriller']",935280.0,Pizza,1830000,2013,11,14,['Thriller']
609,Poltergeist,Poltergeist,en,"Steve Freeling lives with his wife, Diane, and their three children, Dana, Robbie, and Carol Anne, in Southern California where he sells houses for the company that built the neighborhood. It starts with just a few odd occurrences, such as broken dishes and furniture moving around by itself. However, when he realizes that something truly evil haunts his home, Steve calls in a team of parapsychologists led by Dr. Lesh to help before it's too late.",It knows what scares you.,1982-06-04,/xPazCcKp62IshnLVf9BLAjf9vgC.jpg,2416,7.1,10700000,122200000,114,/bvkPno6U02lLyvPWCnmibq4eIaN.jpg,['Horror'],10453.0,Poltergeist Collection,111500000,1982,6,4,
11133,Poltergeist II: The Other Side,Poltergeist II: The Other Side,en,"The Freeling family move in with Diane's mother in an effort to escape the trauma and aftermath of Carol Anne's abduction by the Beast. But the Beast is not to be put off so easily and appears in a ghostly apparition as the Reverend Kane, a religeous zealot responsible for the deaths of his many followers. His goal is simple - he wants the angelic Carol Anne.",They're back.,1986-05-23,/n85IZOC8R27TK5T5YaiwCtpvjv7.jpg,520,6.0,19000000,40996665,91,/vWIFVoKBwa5uHnokF6mc4DUfB9O.jpg,"['Horror', 'Thriller']",10453.0,Poltergeist Collection,21996665,1986,5,23,['Thriller']
10306,Poltergeist III,Poltergeist III,en,"Carol Anne has been sent to live with her Aunt and Uncle in an effort to hide her from the clutches of the ghostly Reverend Kane, but he tracks her down and terrorises her in her relatives' appartment in a tall glass building. Will he finally achieve his target and capture Carol Anne again, or will Tangina be able, yet again, to thwart him?",He's found her.,1988-06-10,/pLewUibOJLGISvMqB94mAMdjz2q.jpg,383,5.2,10500000,14144000,98,/exQwGehuaGAjqVwSoVfAA8sybna.jpg,"['Horror', 'Thriller']",10453.0,Poltergeist Collection,3644000,1988,6,10,['Thriller']
539,Psycho,Psycho,en,"When larcenous real estate clerk Marion Crane goes on the lam with a wad of cash and hopes of starting a new life, she ends up at the notorious Bates Motel, where manager Norman Bates cares for his housebound mother.",A new—and altogether different—screen excitement!,1960-06-22,/yz4QVqPx3h1hD1DfqqQkCq3rmxW.jpg,8452,8.4,806947,50000000,109,/uif5fUshJrXyyDzfpzp1DLw3N0S.jpg,"['Drama', 'Horror', 'Thriller']",119674.0,Psycho Collection,49193053,1960,6,22,"['Drama', 'Thriller']"
